,reads,uniqs,uniqs_in_bef_OTU,bef_OTU,uniqs_in_aft_OTU,aft_OTU,Got_a_OTU,Got_both,Got_nor,master_OTU
RNMB_Mix_BS_PIX_tag34_D3,5,4,4,4,4,4,4,4,0,5
RNMB_Mix_BS_PIX_tag34_D4,34,14,14,4,13,3,14,13,0,4
RNMB_Mix_BS_PIX_tag34_D5,24,17,17,13,16,12,17,16,0,13
RNMB_Mix_BS_PIX_tag34_D6,26,15,15,9,14,8,15,14,0,9
RNMB_Mix_BS_PIX_tag34_E1,3,3,3,2,3,2,3,3,0,2
RNMB_Mix_BS_PIX_tag34_E2,6,3,3,3,3,3,3,3,0,3
RNMB_Mix_BS_PIX_tag34_E3,19,12,12,5,12,4,12,12,0,5
RNMB_Mix_BS_PIX_tag34_E4,3,3,3,3,3,3,3,3,0,3
RNMB_Mix_BS_PIX_tag34_E5,2957,616,616,31,601,16,616,601,0,32
RNMB_Mix_BS_PIX_tag34_E6,20,11,11,6,11,6,11,11,0,6
RNMB_Mix_BS_PIX_tag34_F1,24,6,6,5,6,5,6,6,0,5
RNMB_Mix_BS_PIX_tag34_F2,10,9,9,7,8,6,9,8,0,7
RNMB_Mix_BS_PIX_tag34_F3,337,89,89,6,87,4,89,87,0,7
RNMB_Mix_BS_PIX_tag34_F4,474,159,159,18,155,14,159,155,0,18
RNMB_Mix_BS_PIX_tag34_F5,1370,261,261,17,255,12,261,255,0,19
RNMB_Mix_BS_PIX_tag34_F6,1007,225,225,5,224,4,225,224,0,5
RNMB_Mix_BS_PIX_tag34_G1,22,9,9,5,9,5,9,9,0,5
RNMB_Mix_BS_PIX_tag34_G2,4,3,3,3,2,2,3,2,0,3
RNMB_Mix_BS_PIX_tag34_G3,8,6,6,3,4,1,6,4,0,3
RNMB_Mix_BS_PIX_tag34_G4,144,43,43,18,27,10,43,27,0,18
RNMB_Mix_BS_PIX_tag34_G5,14,10,10,9,8,7,10,8,0,10
RNMB_Mix_BS_PIX_tag34_G6,3626,428,428,17,417,8,428,417,0,17
RNMB_Mix_BS_PIX_tag34_H1,58,9,9,4,7,3,9,7,0,5
RNMB_Mix_BS_PIX_tag34_H2,10,6,6,4,4,2,6,4,0,4
RNMB_Mix_BS_PIX_tag34_H3,74,30,30,6,30,6,30,30,0,6
RNMB_Mix_BS_PIX_tag34_H4,1920,403,403,22,399,18,403,399,0,22
RNMB_Mix_BS_PIX_tag34_H5,16,13,13,7,12,6,13,12,0,7
RNMB_YHM_BS_P1_tag15_A10,593,153,153,11,147,7,153,147,0,11
RNMB_YHM_BS_P1_tag15_A11,134,43,43,12,35,4,43,35,0,12
RNMB_YHM_BS_P1_tag15_A12,118,42,42,13,35,9,42,35,0,14
RNMB_YHM_BS_P1_tag15_A1,7,3,3,3,3,3,3,3,0,3
RNMB_YHM_BS_P1_tag15_A2,4,4,4,4,3,3,4,3,0,4
RNMB_YHM_BS_P1_tag15_A3,90,44,44,20,37,12,44,37,0,20
RNMB_YHM_BS_P1_tag15_A4,273,50,50,21,36,8,50,36,0,21
RNMB_YHM_BS_P1_tag15_A5,440,160,160,30,148,19,160,148,0,30
RNMB_YHM_BS_P1_tag15_A6,62,32,32,5,31,4,32,31,0,5
RNMB_YHM_BS_P1_tag15_A7,5014,879,879,42,852,18,879,852,0,43
RNMB_YHM_BS_P1_tag15_A9,47,16,16,10,5,4,16,5,0,10
RNMB_YHM_BS_P1_tag15_A8,1,1,1,1,1,1,1,1,0,1
RNMB_YHM_BS_P1_tag15_B11,7,3,3,3,2,2,3,2,0,3
RNMB_YHM_BS_P1_tag15_B10,5,4,4,4,4,4,4,4,0,4
RNMB_YHM_BS_P1_tag15_B12,45,16,16,8,7,3,16,7,0,8
RNMB_YHM_BS_P1_tag15_B1,122,18,18,5,16,3,18,16,0,5
RNMB_YHM_BS_P1_tag15_B3,27,11,11,4,9,2,11,9,0,4
RNMB_YHM_BS_P1_tag15_B2,3,2,2,1,2,1,2,2,0,1
RNMB_YHM_BS_P1_tag15_B4,37,26,26,16,17,8,26,17,0,16
RNMB_YHM_BS_P1_tag15_B5,10,4,4,4,3,3,4,3,0,4
RNMB_YHM_BS_P1_tag15_B7,1286,190,190,55,137,18,190,137,0,55
RNMB_YHM_BS_P1_tag15_B6,1,1,1,1,1,1,1,1,0,1
RNMB_YHM_BS_P1_tag15_B8,1247,186,186,31,168,15,186,168,0,31
RNMB_YHM_BS_P1_tag15_B9,2,1,1,1,0,0,1,0,0,1
RNMB_YHM_BS_P1_tag15_C10,30,19,19,8,17,6,19,17,0,8
RNMB_YHM_BS_P1_tag15_C11,241,67,67,15,57,7,67,57,0,15
RNMB_YHM_BS_P1_tag15_C12,355,108,108,17,97,10,108,97,0,19
RNMB_YHM_BS_P1_tag15_C1,12,7,7,3,6,2,7,6,0,3
RNMB_YHM_BS_P1_tag15_C2,2,2,2,2,1,1,2,1,0,2
RNMB_YHM_BS_P1_tag15_C5,5,4,4,4,2,2,4,2,0,4
RNMB_YHM_BS_P1_tag15_C3,2,2,2,2,2,2,2,2,0,2
RNMB_YHM_BS_P1_tag15_C6,9,8,8,6,3,1,8,3,0,6
RNMB_YHM_BS_P1_tag15_C7,861,224,224,59,177,19,224,177,0,60
RNMB_YHM_BS_P1_tag15_C8,693,174,174,21,161,11,174,161,0,22
RNMB_YHM_BS_P1_tag15_C9,2871,447,447,19,435,8,447,435,0,20
RNMB_YHM_BS_P1_tag15_D10,12,8,8,5,7,4,8,7,0,5
RNMB_YHM_BS_P1_tag15_D11,1362,262,262,25,234,8,262,234,0,28
RNMB_YHM_BS_P1_tag15_D12,422,114,114,16,104,8,114,104,0,16
RNMB_YHM_BS_P1_tag15_D1,2,1,1,1,1,1,1,1,0,1
RNMB_YHM_BS_P1_tag15_D4,1,1,1,1,0,0,1,0,0,1
RNMB_YHM_BS_P1_tag15_D3,5,3,3,2,3,2,3,3,0,2
RNMB_YHM_BS_P1_tag15_D5,10,6,6,5,4,3,6,4,0,5
RNMB_YHM_BS_P1_tag15_D6,2,2,2,1,2,1,2,2,0,1
RNMB_YHM_BS_P1_tag15_D7,29,8,8,7,6,5,8,6,0,7
RNMB_YHM_BS_P1_tag15_D8,80,32,32,12,21,2,32,21,0,13
RNMB_YHM_BS_P1_tag15_D9,562,162,162,63,100,18,162,100,0,65
RNMB_YHM_BS_P1_tag15_E10,1064,225,225,24,213,12,225,213,0,24
RNMB_YHM_BS_P1_tag15_E11,222,45,45,13,37,9,45,37,0,13
RNMB_YHM_BS_P1_tag15_E12,233,83,83,12,80,9,83,80,0,13
RNMB_YHM_BS_P1_tag15_E1,3,3,3,3,2,2,3,2,0,3
RNMB_YHM_BS_P1_tag15_E2,2,2,2,2,2,2,2,2,0,2
RNMB_YHM_BS_P1_tag15_E3,63,16,16,3,14,1,16,14,0,3
RNMB_YHM_BS_P1_tag15_E4,3,3,3,3,2,2,3,2,0,4
RNMB_YHM_BS_P1_tag15_E5,817,126,126,27,108,10,126,108,0,27
RNMB_YHM_BS_P1_tag15_E6,14,9,9,9,4,4,9,4,0,9
RNMB_YHM_BS_P1_tag15_E7,134,37,37,12,27,8,37,27,0,12
RNMB_YHM_BS_P1_tag15_E8,1528,271,271,21,259,11,271,259,0,22
RNMB_YHM_BS_P1_tag15_E9,667,68,68,13,66,11,68,66,0,13
RNMB_YHM_BS_P1_tag15_F10,12,7,7,7,5,5,7,5,0,8
RNMB_YHM_BS_P1_tag15_F11,477,106,106,20,74,12,106,74,0,22
RNMB_YHM_BS_P1_tag15_F12,24,12,12,6,9,5,12,9,0,6
RNMB_YHM_BS_P1_tag15_F2,1,1,1,1,1,1,1,1,0,1
RNMB_YHM_BS_P1_tag15_F3,5,3,3,2,3,2,3,3,0,2
RNMB_YHM_BS_P1_tag15_F4,85,32,32,13,29,9,32,29,0,13
RNMB_YHM_BS_P1_tag15_F5,43,16,16,13,6,4,16,6,0,13
RNMB_YHM_BS_P1_tag15_F6,11,4,4,4,3,3,4,3,0,4
RNMB_YHM_BS_P1_tag15_F7,786,226,226,69,161,16,226,161,0,71
RNMB_YHM_BS_P1_tag15_F8,816,245,245,30,222,13,245,222,0,31
RNMB_YHM_BS_P1_tag15_F9,127,36,36,21,15,5,36,15,0,21
RNMB_YHM_BS_P1_tag15_G10,83,32,32,5,32,4,32,32,0,5
RNMB_YHM_BS_P1_tag15_G11,275,54,54,21,32,11,54,32,0,21
RNMB_YHM_BS_P1_tag15_G12,30,10,10,8,6,5,10,6,0,8
RNMB_YHM_BS_P1_tag15_G3,3,3,3,3,2,2,3,2,0,3
RNMB_YHM_BS_P1_tag15_G4,98,29,29,10,25,6,29,25,0,10
RNMB_YHM_BS_P1_tag15_G1,3,2,2,2,1,1,2,1,0,2
RNMB_YHM_BS_P1_tag15_G2,2,2,2,2,2,2,2,2,0,2
RNMB_YHM_BS_P1_tag15_G5,5,4,4,4,2,2,4,2,0,4
RNMB_YHM_BS_P1_tag15_G6,252,48,48,28,24,7,48,24,0,28
RNMB_YHM_BS_P1_tag15_G7,919,271,271,26,259,16,271,259,0,26
RNMB_YHM_BS_P1_tag15_G8,922,224,224,36,209,21,224,209,0,39
RNMB_YHM_BS_P1_tag15_G9,1720,379,379,47,334,21,379,334,0,48
RNMB_YHM_BS_P1_tag15_H10,1748,290,290,11,287,7,290,287,0,11
RNMB_YHM_BS_P1_tag15_H11,346,38,38,13,13,4,38,13,0,13
RNMB_YHM_BS_P1_tag15_H12,62,22,22,8,15,6,22,15,0,8
RNMB_YHM_BS_P1_tag15_H1,16,9,9,5,7,3,9,7,0,5
RNMB_YHM_BS_P1_tag15_H2,1,1,1,1,0,0,1,0,0,1
RNMB_YHM_BS_P1_tag15_H4,476,147,147,25,137,15,147,137,0,26
RNMB_YHM_BS_P1_tag15_H3,6,6,6,5,5,4,6,5,0,5
RNMB_YHM_BS_P1_tag15_H5,14,11,11,11,4,4,11,4,0,11
RNMB_YHM_BS_P1_tag15_H6,732,140,140,23,121,10,140,121,0,23
RNMB_YHM_BS_P1_tag15_H7,159,63,63,28,43,12,63,43,0,29
RNMB_YHM_BS_P1_tag15_H8,243,53,53,25,39,14,53,39,0,25
RNMB_YHM_BS_P1_tag15_H9,62,28,28,13,17,3,28,17,0,13
RNMB_YHM_BS_P2_tag38_A10,26,17,17,14,11,9,17,11,0,14
RNMB_YHM_BS_P2_tag38_A11,1343,565,565,53,518,20,565,518,0,53
RNMB_YHM_BS_P2_tag38_A12,77,35,35,25,16,10,35,16,0,27
RNMB_YHM_BS_P2_tag38_A1,48,28,28,10,24,6,28,24,0,12
RNMB_YHM_BS_P2_tag38_A2,13,12,12,6,9,5,12,9,0,7
RNMB_YHM_BS_P2_tag38_A3,1516,388,388,40,356,15,388,356,0,40
RNMB_YHM_BS_P2_tag38_A5,2069,678,678,115,508,23,678,508,0,115
RNMB_YHM_BS_P2_tag38_A4,5,5,5,3,5,3,5,5,0,3
RNMB_YHM_BS_P2_tag38_A6,179,116,116,20,100,10,116,100,0,20
RNMB_YHM_BS_P2_tag38_A7,2501,549,549,94,268,19,549,268,0,96
RNMB_YHM_BS_P2_tag38_A8,4,4,4,2,4,2,4,4,0,2
RNMB_YHM_BS_P2_tag38_A9,411,298,298,26,278,12,298,278,0,28
RNMB_YHM_BS_P2_tag38_B11,32,19,19,11,13,4,19,13,0,11
RNMB_YHM_BS_P2_tag38_B10,3,3,3,3,3,3,3,3,0,3
RNMB_YHM_BS_P2_tag38_B12,135,49,49,28,22,6,49,22,0,29
RNMB_YHM_BS_P2_tag38_B1,94,46,46,8,41,4,46,41,0,8
RNMB_YHM_BS_P2_tag38_B3,135,50,50,27,13,8,50,13,0,28
RNMB_YHM_BS_P2_tag38_B2,10,9,9,6,9,6,9,9,0,7
RNMB_YHM_BS_P2_tag38_B4,5652,534,534,106,169,35,534,169,0,109
RNMB_YHM_BS_P2_tag38_B5,40,27,27,18,14,8,27,14,0,19
RNMB_YHM_BS_P2_tag38_B6,13,10,10,7,7,4,10,7,0,7
RNMB_YHM_BS_P2_tag38_B7,2806,620,620,91,412,23,620,412,0,92
RNMB_YHM_BS_P2_tag38_B8,1695,686,686,39,662,18,686,662,0,41
RNMB_YHM_BS_P2_tag38_B9,8,7,7,5,4,4,7,4,0,5
RNMB_YHM_BS_P2_tag38_C10,305,174,174,22,158,8,174,158,0,23
RNMB_YHM_BS_P2_tag38_C11,6132,1744,1744,79,1678,25,1744,1678,0,82
RNMB_YHM_BS_P2_tag38_C12,601,261,261,72,205,27,261,205,0,75
RNMB_YHM_BS_P2_tag38_C1,17,13,13,7,12,6,13,12,0,8
RNMB_YHM_BS_P2_tag38_C2,7,7,7,6,6,5,7,6,0,7
RNMB_YHM_BS_P2_tag38_C3,16,14,14,13,4,4,14,4,0,13
RNMB_YHM_BS_P2_tag38_C4,34,24,24,20,9,7,24,9,0,21
RNMB_YHM_BS_P2_tag38_C5,10,7,7,6,3,3,7,3,0,6
RNMB_YHM_BS_P2_tag38_C6,103,31,31,14,12,5,31,12,0,14
RNMB_YHM_BS_P2_tag38_C7,2597,724,724,78,416,15,724,416,0,78
RNMB_YHM_BS_P2_tag38_C8,336,152,152,45,119,18,152,119,0,47
RNMB_YHM_BS_P2_tag38_C9,8450,2662,2662,70,2609,27,2662,2609,0,73
RNMB_YHM_BS_P2_tag38_D10,44,30,30,9,24,5,30,24,0,9
RNMB_YHM_BS_P2_tag38_D11,2984,951,951,118,854,47,951,854,0,120
RNMB_YHM_BS_P2_tag38_D12,475,173,173,55,130,23,173,130,0,56
RNMB_YHM_BS_P2_tag38_D1,13,9,9,8,6,5,9,6,0,8
RNMB_YHM_BS_P2_tag38_D2,3,2,2,2,2,2,2,2,0,2
RNMB_YHM_BS_P2_tag38_D3,4,4,4,4,4,4,4,4,0,6
RNMB_YHM_BS_P2_tag38_D4,15,14,14,12,11,9,14,11,0,14
RNMB_YHM_BS_P2_tag38_D5,29,18,18,14,11,7,18,11,0,14
RNMB_YHM_BS_P2_tag38_D6,12,9,9,9,6,6,9,6,0,9
RNMB_YHM_BS_P2_tag38_D7,244,77,77,30,36,6,77,36,0,30
RNMB_YHM_BS_P2_tag38_D8,1134,588,588,30,550,7,588,550,0,30
RNMB_YHM_BS_P2_tag38_D9,2759,1079,1079,65,1011,23,1079,1011,0,65
RNMB_YHM_BS_P2_tag38_E10,2174,587,587,45,455,14,587,455,0,46
RNMB_YHM_BS_P2_tag38_E11,3233,1327,1327,110,1095,38,1327,1095,0,115
RNMB_YHM_BS_P2_tag38_E12,6374,1714,1714,41,1686,17,1714,1686,0,43
RNMB_YHM_BS_P2_tag38_E1,6,5,5,5,3,3,5,3,0,5
RNMB_YHM_BS_P2_tag38_E3,19,13,13,10,4,3,13,4,0,10
RNMB_YHM_BS_P2_tag38_E2,2,2,2,2,1,1,2,1,0,2
RNMB_YHM_BS_P2_tag38_E4,12,11,11,9,5,4,11,5,0,9
RNMB_YHM_BS_P2_tag38_E5,1197,453,453,101,360,27,453,360,0,102
RNMB_YHM_BS_P2_tag38_E6,84,21,21,12,5,5,21,5,0,12
RNMB_YHM_BS_P2_tag38_E7,140,62,62,30,38,11,62,38,0,30
RNMB_YHM_BS_P2_tag38_E8,1719,695,695,60,660,28,695,660,0,60
RNMB_YHM_BS_P2_tag38_E9,491,211,211,66,154,25,211,154,0,67
RNMB_YHM_BS_P2_tag38_F10,36,30,30,13,27,8,30,27,0,13
RNMB_YHM_BS_P2_tag38_F11,4091,864,864,89,735,25,864,735,0,93
RNMB_YHM_BS_P2_tag38_F12,449,149,149,32,93,11,149,93,0,32
RNMB_YHM_BS_P2_tag38_F1,15,12,12,10,4,3,12,4,0,10
RNMB_YHM_BS_P2_tag38_F3,278,99,99,48,41,7,99,41,0,50
RNMB_YHM_BS_P2_tag38_F2,5,5,5,4,5,4,5,5,0,7
RNMB_YHM_BS_P2_tag38_F4,1240,488,488,52,425,12,488,425,0,52
RNMB_YHM_BS_P2_tag38_F5,396,163,163,53,117,17,163,117,0,53
RNMB_YHM_BS_P2_tag38_F6,89,71,71,17,63,9,71,63,0,18
RNMB_YHM_BS_P2_tag38_F7,1173,314,314,66,182,19,314,182,0,68
RNMB_YHM_BS_P2_tag38_F8,7887,2715,2715,76,2578,24,2715,2578,0,78
RNMB_YHM_BS_P2_tag38_F9,1789,510,510,71,245,15,510,245,0,71
RNMB_YHM_BS_P2_tag38_G10,85,52,52,28,29,10,52,29,0,29
RNMB_YHM_BS_P2_tag38_G11,6478,1960,1960,85,1782,28,1960,1782,0,90
RNMB_YHM_BS_P2_tag38_G12,367,164,164,37,134,16,164,134,0,39
RNMB_YHM_BS_P2_tag38_G1,5,5,5,5,1,1,5,1,0,5
RNMB_YHM_BS_P2_tag38_G2,7,6,6,5,4,3,6,4,0,5
RNMB_YHM_BS_P2_tag38_G3,24,17,17,12,7,4,17,7,0,12
RNMB_YHM_BS_P2_tag38_G4,1103,445,445,57,373,16,445,373,0,57
RNMB_YHM_BS_P2_tag38_G5,245,36,36,11,11,6,36,11,0,12
RNMB_YHM_BS_P2_tag38_G6,2645,947,947,50,887,13,947,887,0,52
RNMB_YHM_BS_P2_tag38_G7,580,183,183,49,128,23,183,128,0,49
RNMB_YHM_BS_P2_tag38_G8,914,478,478,53,441,29,478,441,0,56
RNMB_YHM_BS_P2_tag38_G9,828,307,307,61,246,25,307,246,0,61
RNMB_YHM_BS_P2_tag38_H10,1878,339,339,28,329,19,339,329,0,29
RNMB_YHM_BS_P2_tag38_H11,1472,601,601,48,547,17,601,547,0,49
RNMB_YHM_BS_P2_tag38_H12,790,322,322,39,300,18,322,300,0,40
RNMB_YHM_BS_P2_tag38_H1,330,111,111,6,107,3,111,107,0,6
RNMB_YHM_BS_P2_tag38_H2,21,16,16,4,15,4,16,15,0,5
RNMB_YHM_BS_P2_tag38_H3,80,60,60,18,51,10,60,51,0,19
RNMB_YHM_BS_P2_tag38_H4,1624,516,516,71,415,16,516,415,0,71
RNMB_YHM_BS_P2_tag38_H5,118,47,47,11,40,5,47,40,0,11
RNMB_YHM_BS_P2_tag38_H6,298,184,184,10,173,4,184,173,0,10
RNMB_YHM_BS_P2_tag38_H7,462,137,137,27,107,9,137,107,0,27
RNMB_YHM_BS_P2_tag38_H8,888,311,311,43,277,20,311,277,0,43
RNMB_YHM_BS_P2_tag38_H9,221,110,110,32,73,9,110,73,0,32
RNMB_YHM_BS_P3_tag53_A10,83,36,36,14,29,7,36,29,0,14
RNMB_YHM_BS_P3_tag53_A11,1859,500,500,81,434,28,500,434,0,81
RNMB_YHM_BS_P3_tag53_A12,1340,212,212,33,190,14,212,190,0,33
RNMB_YHM_BS_P3_tag53_A1,248,92,92,74,33,18,92,33,0,76
RNMB_YHM_BS_P3_tag53_A2,48,27,27,15,13,8,27,13,0,15
RNMB_YHM_BS_P3_tag53_A3,11301,1503,1503,126,1347,56,1503,1347,0,127
RNMB_YHM_BS_P3_tag53_A4,2190,477,476,105,315,36,476,315,1,106
RNMB_YHM_BS_P3_tag53_A5,1072,286,286,78,205,21,286,205,0,79
RNMB_YHM_BS_P3_tag53_A6,44,26,26,8,19,4,26,19,0,8
RNMB_YHM_BS_P3_tag53_A7,5884,1194,1194,277,828,41,1194,828,0,277
RNMB_YHM_BS_P3_tag53_A8,14,7,7,6,4,4,7,4,0,6
RNMB_YHM_BS_P3_tag53_A9,160,78,78,18,72,12,78,72,0,19
RNMB_YHM_BS_P3_tag53_B11,17,14,14,13,7,6,14,7,0,13
RNMB_YHM_BS_P3_tag53_B10,8,8,8,7,7,6,8,7,0,7
RNMB_YHM_BS_P3_tag53_B12,265,106,106,20,94,9,106,94,0,20
RNMB_YHM_BS_P3_tag53_B1,617,182,182,59,149,25,182,149,0,60
RNMB_YHM_BS_P3_tag53_B2,20,17,17,12,12,6,17,12,0,12
RNMB_YHM_BS_P3_tag53_B3,46,23,23,18,13,9,23,13,0,18
RNMB_YHM_BS_P3_tag53_B4,5241,1633,1633,91,1535,37,1633,1535,0,94
RNMB_YHM_BS_P3_tag53_B5,37,18,18,12,14,7,18,14,0,14
RNMB_YHM_BS_P3_tag53_B6,30,18,18,11,11,5,18,11,0,11
RNMB_YHM_BS_P3_tag53_B7,1852,278,278,86,216,35,278,216,0,87
RNMB_YHM_BS_P3_tag53_B8,1681,414,414,49,332,24,414,332,0,52
RNMB_YHM_BS_P3_tag53_B9,32,20,20,14,18,12,20,18,0,14
RNMB_YHM_BS_P3_tag53_C10,35,13,13,11,9,7,13,9,0,11
RNMB_YHM_BS_P3_tag53_C11,1873,611,611,48,581,17,611,581,0,49
RNMB_YHM_BS_P3_tag53_C12,5480,714,714,49,687,25,714,687,0,49
RNMB_YHM_BS_P3_tag53_C1,172,67,67,23,55,12,67,55,0,24
RNMB_YHM_BS_P3_tag53_C2,17,14,14,12,12,10,14,12,0,13
RNMB_YHM_BS_P3_tag53_C3,22,14,14,12,9,8,14,9,0,12
RNMB_YHM_BS_P3_tag53_C4,47,10,10,8,8,6,10,8,0,8
RNMB_YHM_BS_P3_tag53_C5,12,12,12,9,10,7,12,10,0,9
RNMB_YHM_BS_P3_tag53_C6,8,7,7,6,6,4,7,6,0,6
RNMB_YHM_BS_P3_tag53_C7,12512,2350,2350,112,2125,28,2350,2125,0,114
RNMB_YHM_BS_P3_tag53_C8,1008,223,223,36,189,16,223,189,0,38
RNMB_YHM_BS_P3_tag53_C9,2593,540,540,20,533,13,540,533,0,21
RNMB_YHM_BS_P3_tag53_D10,25,15,15,12,12,9,15,12,0,12
RNMB_YHM_BS_P3_tag53_D11,3339,754,754,77,700,31,754,700,0,81
RNMB_YHM_BS_P3_tag53_D12,5775,957,957,74,915,37,957,915,0,75
RNMB_YHM_BS_P3_tag53_D1,467,203,203,19,197,13,203,197,0,19
RNMB_YHM_BS_P3_tag53_D2,12,11,11,11,9,8,11,9,0,11
RNMB_YHM_BS_P3_tag53_D3,38,25,25,13,22,10,25,22,0,13
RNMB_YHM_BS_P3_tag53_D4,64,25,25,16,22,12,25,22,0,19
RNMB_YHM_BS_P3_tag53_D5,7,7,7,7,4,4,7,4,0,7
RNMB_YHM_BS_P3_tag53_D6,92,40,40,8,30,3,40,30,0,8
RNMB_YHM_BS_P3_tag53_D7,263,64,64,19,54,10,64,54,0,20
RNMB_YHM_BS_P3_tag53_D8,138,26,26,7,7,4,26,7,0,7
RNMB_YHM_BS_P3_tag53_D9,1963,624,624,32,607,19,624,607,0,32
RNMB_YHM_BS_P3_tag53_E10,602,210,210,82,130,18,210,130,0,82
RNMB_YHM_BS_P3_tag53_E11,561,148,148,37,121,12,148,121,0,37
RNMB_YHM_BS_P3_tag53_E12,283,119,119,45,78,23,119,78,0,46
RNMB_YHM_BS_P3_tag53_E1,17,11,11,8,7,5,11,7,0,8
RNMB_YHM_BS_P3_tag53_E3,8,7,7,7,5,5,7,5,0,7
RNMB_YHM_BS_P3_tag53_E2,4,4,4,3,4,3,4,4,0,3
RNMB_YHM_BS_P3_tag53_E4,132,66,66,6,66,5,66,66,0,8
RNMB_YHM_BS_P3_tag53_E5,1545,242,242,47,205,21,242,205,0,47
RNMB_YHM_BS_P3_tag53_E6,800,261,261,27,232,11,261,232,0,27
RNMB_YHM_BS_P3_tag53_E7,911,158,158,19,145,10,158,145,0,19
RNMB_YHM_BS_P3_tag53_E8,772,103,103,31,86,16,103,86,0,31
RNMB_YHM_BS_P3_tag53_E9,1638,393,393,22,386,15,393,386,0,22
RNMB_YHM_BS_P3_tag53_F10,36,28,28,22,2,2,28,2,0,22
RNMB_YHM_BS_P3_tag53_F12,382,102,102,21,100,17,102,100,0,21
RNMB_YHM_BS_P3_tag53_F1,22,14,14,11,12,8,14,12,0,11
RNMB_YHM_BS_P3_tag53_F2,17,14,14,11,14,11,14,14,0,12
RNMB_YHM_BS_P3_tag53_F3,113,25,25,13,16,8,25,16,0,13
RNMB_YHM_BS_P3_tag53_F4,63,31,31,15,26,9,31,26,0,18
RNMB_YHM_BS_P3_tag53_F5,350,57,57,7,3,3,57,3,0,8
RNMB_YHM_BS_P3_tag53_F6,1016,345,345,21,316,10,345,316,0,21
RNMB_YHM_BS_P3_tag53_F7,854,185,185,35,157,17,185,157,0,36
RNMB_YHM_BS_P3_tag53_F8,1198,164,164,42,145,27,164,145,0,43
RNMB_YHM_BS_P3_tag53_F9,504,153,153,13,150,10,153,150,0,13
RNMB_YHM_BS_P3_tag53_G10,37,23,23,11,14,4,23,14,0,11
RNMB_YHM_BS_P3_tag53_G11,4402,832,832,72,783,32,832,783,0,73
RNMB_YHM_BS_P3_tag53_G12,937,208,208,23,197,13,208,197,0,23
RNMB_YHM_BS_P3_tag53_G1,14,10,10,10,8,8,10,8,0,10
RNMB_YHM_BS_P3_tag53_G2,19,11,11,10,8,7,11,8,0,10
RNMB_YHM_BS_P3_tag53_G3,11,7,7,7,5,5,7,5,0,7
RNMB_YHM_BS_P3_tag53_G4,187,59,59,22,50,15,59,50,0,24
RNMB_YHM_BS_P3_tag53_G5,40,11,11,5,8,3,11,8,0,5
RNMB_YHM_BS_P3_tag53_G6,468,179,179,34,147,14,179,147,0,34
RNMB_YHM_BS_P3_tag53_G7,838,163,163,18,152,10,163,152,0,19
RNMB_YHM_BS_P3_tag53_G8,1997,377,377,65,341,30,377,341,0,65
RNMB_YHM_BS_P3_tag53_G9,820,205,205,13,200,9,205,200,0,13
RNMB_YHM_BS_P3_tag53_H10,2004,441,441,38,418,15,441,418,0,39
RNMB_YHM_BS_P3_tag53_H11,2222,610,610,45,579,18,610,579,0,45
RNMB_YHM_BS_P3_tag53_H12,395,141,141,27,131,16,141,131,0,27
RNMB_YHM_BS_P3_tag53_H1,137,36,36,21,29,13,36,29,0,22
RNMB_YHM_BS_P3_tag53_H2,190,76,76,13,65,7,76,65,0,14
RNMB_YHM_BS_P3_tag53_H3,461,132,132,29,106,14,132,106,0,32
RNMB_YHM_BS_P3_tag53_H4,225,58,58,35,39,19,58,39,0,35
RNMB_YHM_BS_P3_tag53_H5,765,99,99,16,18,9,99,18,0,16
RNMB_YHM_BS_P3_tag53_H6,1030,278,278,72,228,31,278,228,0,75
RNMB_YHM_BS_P3_tag53_H7,318,102,102,13,86,7,102,86,0,14
RNMB_YHM_BS_P3_tag53_H8,948,231,231,31,220,21,231,220,0,31
RNMB_YHM_BS_P3_tag53_H9,272,121,121,20,111,10,121,111,0,20
