,reads,uniqs,uniqs_in_bef_OTU,bef_OTU,uniqs_in_aft_OTU,aft_OTU,Got_a_OTU,Got_both,Got_nor,master_OTU
RNMB_Mix_BS_PIX_tag34_E2,6,3,3,3,3,3,3,3,0,3
RNMB_Mix_BS_PIX_tag34_E3,19,12,12,5,4,3,12,4,0,5
RNMB_Mix_BS_PIX_tag34_E4,3,3,3,3,0,0,3,0,0,3
RNMB_Mix_BS_PIX_tag34_E5,2957,616,616,31,10,7,616,10,0,32
RNMB_Mix_BS_PIX_tag34_E6,20,11,11,6,4,4,11,4,0,6
RNMB_Mix_BS_PIX_tag34_F1,24,6,6,5,4,3,6,4,0,5
RNMB_Mix_BS_PIX_tag34_F2,10,9,9,7,4,4,9,4,0,7
RNMB_Mix_BS_PIX_tag34_F3,337,89,89,6,3,3,89,3,0,7
RNMB_Mix_BS_PIX_tag34_F4,474,159,159,18,7,6,159,7,0,18
RNMB_Mix_BS_PIX_tag34_F5,1370,261,261,17,11,7,261,11,0,19
RNMB_Mix_BS_PIX_tag34_F6,1007,225,225,5,3,3,225,3,0,5
RNMB_Mix_BS_PIX_tag34_G1,22,9,9,5,4,4,9,4,0,5
RNMB_Mix_BS_PIX_tag34_G2,4,3,3,3,2,2,3,2,0,3
RNMB_Mix_BS_PIX_tag34_G3,8,6,6,3,2,1,6,2,0,3
RNMB_Mix_BS_PIX_tag34_G4,144,43,43,18,5,5,43,5,0,18
RNMB_Mix_BS_PIX_tag34_G5,14,10,10,9,4,4,10,4,0,10
RNMB_Mix_BS_PIX_tag34_G6,3626,428,428,17,4,4,428,4,0,17
RNMB_Mix_BS_PIX_tag34_H1,58,9,9,4,1,1,9,1,0,4
RNMB_Mix_BS_PIX_tag34_H2,10,6,6,4,2,2,6,2,0,4
RNMB_Mix_BS_PIX_tag34_H3,74,30,30,6,2,2,30,2,0,6
RNMB_Mix_BS_PIX_tag34_H4,1920,403,403,22,10,9,403,10,0,22
RNMB_Mix_BS_PIX_tag34_H5,16,13,13,7,5,5,13,5,0,7
RNMB_YHM_BS_P1_tag15_A10,593,153,153,11,3,3,153,3,0,11
RNMB_YHM_BS_P1_tag15_A11,134,43,43,12,5,2,43,5,0,12
RNMB_YHM_BS_P1_tag15_A12,118,42,42,13,8,5,42,8,0,14
RNMB_YHM_BS_P1_tag15_A1,7,3,3,3,2,2,3,2,0,3
RNMB_YHM_BS_P1_tag15_A2,4,4,4,4,1,1,4,1,0,4
RNMB_YHM_BS_P1_tag15_A3,90,44,44,20,14,5,44,14,0,20
RNMB_YHM_BS_P1_tag15_A4,273,50,50,21,15,5,50,15,0,21
RNMB_YHM_BS_P1_tag15_A5,440,160,160,30,10,5,160,10,0,31
RNMB_YHM_BS_P1_tag15_A6,62,32,32,5,0,0,32,0,0,5
RNMB_YHM_BS_P1_tag15_A7,5014,879,879,42,10,5,879,10,0,42
RNMB_YHM_BS_P1_tag15_A9,47,16,16,10,2,2,16,2,0,10
RNMB_YHM_BS_P1_tag15_A8,1,1,1,1,0,0,1,0,0,1
RNMB_YHM_BS_P1_tag15_B11,7,3,3,3,2,2,3,2,0,3
RNMB_YHM_BS_P1_tag15_B10,5,4,4,4,1,1,4,1,0,4
RNMB_YHM_BS_P1_tag15_B12,45,16,16,8,4,2,16,4,0,8
RNMB_YHM_BS_P1_tag15_B1,122,18,18,5,4,2,18,4,0,5
RNMB_YHM_BS_P1_tag15_B3,27,11,11,4,1,1,11,1,0,4
RNMB_YHM_BS_P1_tag15_B2,3,2,2,1,2,1,2,2,0,1
RNMB_YHM_BS_P1_tag15_B4,37,26,26,16,7,4,26,7,0,16
RNMB_YHM_BS_P1_tag15_B5,10,4,4,4,0,0,4,0,0,4
RNMB_YHM_BS_P1_tag15_B7,1286,190,190,55,11,5,190,11,0,55
RNMB_YHM_BS_P1_tag15_B6,1,1,1,1,0,0,1,0,0,1
RNMB_YHM_BS_P1_tag15_B8,1247,186,186,31,6,4,186,6,0,31
RNMB_YHM_BS_P1_tag15_B9,2,1,1,1,0,0,1,0,0,1
RNMB_YHM_BS_P1_tag15_C10,30,19,19,8,2,2,19,2,0,8
RNMB_YHM_BS_P1_tag15_C11,241,67,67,15,5,4,67,5,0,15
RNMB_YHM_BS_P1_tag15_C12,355,108,108,17,9,5,108,9,0,18
RNMB_YHM_BS_P1_tag15_C1,12,7,7,3,4,2,7,4,0,3
RNMB_YHM_BS_P1_tag15_C2,2,2,2,2,1,1,2,1,0,2
RNMB_YHM_BS_P1_tag15_C5,5,4,4,4,2,2,4,2,0,4
RNMB_YHM_BS_P1_tag15_C3,2,2,2,2,1,1,2,1,0,2
RNMB_YHM_BS_P1_tag15_C6,9,8,8,6,0,0,8,0,0,6
RNMB_YHM_BS_P1_tag15_C7,861,224,224,59,11,8,224,11,0,59
RNMB_YHM_BS_P1_tag15_C8,693,174,174,21,3,3,174,3,0,22
RNMB_YHM_BS_P1_tag15_C9,2871,447,447,19,3,2,447,3,0,19
RNMB_YHM_BS_P1_tag15_D10,12,8,8,5,2,2,8,2,0,5
RNMB_YHM_BS_P1_tag15_D11,1362,262,262,25,14,6,262,14,0,26
RNMB_YHM_BS_P1_tag15_D12,422,114,114,16,8,4,114,8,0,16
RNMB_YHM_BS_P1_tag15_D1,2,1,1,1,1,1,1,1,0,1
RNMB_YHM_BS_P1_tag15_D4,1,1,1,1,0,0,1,0,0,1
RNMB_YHM_BS_P1_tag15_D3,5,3,3,2,0,0,3,0,0,2
RNMB_YHM_BS_P1_tag15_D5,10,6,6,5,1,1,6,1,0,5
RNMB_YHM_BS_P1_tag15_D6,2,2,2,1,0,0,2,0,0,1
RNMB_YHM_BS_P1_tag15_D7,29,8,8,7,0,0,8,0,0,7
RNMB_YHM_BS_P1_tag15_D8,80,32,32,12,0,0,32,0,0,12
RNMB_YHM_BS_P1_tag15_D9,562,162,162,63,18,13,162,18,0,65
RNMB_YHM_BS_P1_tag15_E10,1064,225,225,24,10,6,225,10,0,24
RNMB_YHM_BS_P1_tag15_E11,222,45,45,13,11,5,45,11,0,13
RNMB_YHM_BS_P1_tag15_E12,233,83,83,12,10,7,83,10,0,12
RNMB_YHM_BS_P1_tag15_E1,3,3,3,3,1,1,3,1,0,3
RNMB_YHM_BS_P1_tag15_E2,2,2,2,2,0,0,2,0,0,2
RNMB_YHM_BS_P1_tag15_E3,63,16,16,3,0,0,16,0,0,3
RNMB_YHM_BS_P1_tag15_E4,3,3,3,3,1,1,3,1,0,3
RNMB_YHM_BS_P1_tag15_E5,817,126,126,27,3,3,126,3,0,27
RNMB_YHM_BS_P1_tag15_E6,14,9,9,9,4,4,9,4,0,9
RNMB_YHM_BS_P1_tag15_E7,134,37,37,12,5,5,37,5,0,12
RNMB_YHM_BS_P1_tag15_E8,1528,271,271,21,5,2,271,5,0,21
RNMB_YHM_BS_P1_tag15_E9,667,68,68,13,5,5,68,5,0,13
RNMB_YHM_BS_P1_tag15_F10,12,7,7,7,1,1,7,1,0,7
RNMB_YHM_BS_P1_tag15_F11,477,106,106,20,11,6,106,11,0,21
RNMB_YHM_BS_P1_tag15_F12,24,12,12,6,2,2,12,2,0,6
RNMB_YHM_BS_P1_tag15_F2,1,1,1,1,1,1,1,1,0,1
RNMB_YHM_BS_P1_tag15_F3,5,3,3,2,1,1,3,1,0,2
RNMB_YHM_BS_P1_tag15_F4,85,32,32,13,5,4,32,5,0,13
RNMB_YHM_BS_P1_tag15_F5,43,16,16,13,1,1,16,1,0,13
RNMB_YHM_BS_P1_tag15_F6,11,4,4,4,1,1,4,1,0,4
RNMB_YHM_BS_P1_tag15_F7,786,226,226,69,10,9,226,10,0,70
RNMB_YHM_BS_P1_tag15_F8,816,245,245,30,4,2,245,4,0,31
RNMB_YHM_BS_P1_tag15_F9,127,36,36,21,5,4,36,5,0,21
RNMB_YHM_BS_P1_tag15_G10,83,32,32,5,2,1,32,2,0,5
RNMB_YHM_BS_P1_tag15_G11,275,54,54,21,5,5,54,5,0,21
RNMB_YHM_BS_P1_tag15_G12,30,10,10,8,1,1,10,1,0,8
RNMB_YHM_BS_P1_tag15_G3,3,3,3,3,0,0,3,0,0,3
RNMB_YHM_BS_P1_tag15_G4,98,29,29,10,3,3,29,3,0,10
RNMB_YHM_BS_P1_tag15_G1,3,2,2,2,1,1,2,1,0,2
RNMB_YHM_BS_P1_tag15_G2,2,2,2,2,1,1,2,1,0,2
RNMB_YHM_BS_P1_tag15_G5,5,4,4,4,0,0,4,0,0,4
RNMB_YHM_BS_P1_tag15_G6,252,48,48,28,1,1,48,1,0,28
RNMB_YHM_BS_P1_tag15_G7,919,271,271,26,7,6,271,7,0,27
RNMB_YHM_BS_P1_tag15_G8,922,224,224,36,15,9,224,15,0,39
RNMB_YHM_BS_P1_tag15_G9,1720,379,379,47,10,9,379,10,0,48
RNMB_YHM_BS_P1_tag15_H10,1748,290,290,11,17,5,290,17,0,11
RNMB_YHM_BS_P1_tag15_H11,346,38,38,13,4,3,38,4,0,13
RNMB_YHM_BS_P1_tag15_H12,62,22,22,8,4,3,22,4,0,8
RNMB_YHM_BS_P1_tag15_H1,16,9,9,5,1,1,9,1,0,5
RNMB_YHM_BS_P1_tag15_H2,1,1,1,1,0,0,1,0,0,1
RNMB_YHM_BS_P1_tag15_H4,476,147,147,25,13,8,147,13,0,26
RNMB_YHM_BS_P1_tag15_H3,6,6,6,5,4,3,6,4,0,5
RNMB_YHM_BS_P1_tag15_H5,14,11,11,11,1,1,11,1,0,11
RNMB_YHM_BS_P1_tag15_H6,732,140,140,23,3,3,140,3,0,23
RNMB_YHM_BS_P1_tag15_H7,159,63,63,28,6,4,63,6,0,30
RNMB_YHM_BS_P1_tag15_H8,243,53,53,25,5,4,53,5,0,25
RNMB_YHM_BS_P1_tag15_H9,62,28,28,13,1,1,28,1,0,13
RNMB_YHM_BS_P2_tag38_A10,26,17,17,14,1,1,17,1,0,14
RNMB_YHM_BS_P2_tag38_A11,1343,565,565,53,21,6,565,21,0,53
RNMB_YHM_BS_P2_tag38_A12,77,35,35,25,9,8,35,9,0,27
RNMB_YHM_BS_P2_tag38_A1,48,28,28,10,2,2,28,2,0,10
RNMB_YHM_BS_P2_tag38_A2,13,12,12,6,1,1,12,1,0,6
RNMB_YHM_BS_P2_tag38_A3,1516,388,388,40,10,8,388,10,0,40
RNMB_YHM_BS_P2_tag38_A5,2069,678,678,115,35,15,678,35,0,115
RNMB_YHM_BS_P2_tag38_A4,5,5,5,3,3,2,5,3,0,3
RNMB_YHM_BS_P2_tag38_A6,179,116,116,20,4,3,116,4,0,20
RNMB_YHM_BS_P2_tag38_A7,2501,549,549,94,20,9,549,20,0,95
RNMB_YHM_BS_P2_tag38_A8,4,4,4,2,1,1,4,1,0,2
RNMB_YHM_BS_P2_tag38_A9,411,298,298,26,17,7,298,17,0,26
RNMB_YHM_BS_P2_tag38_B11,32,19,19,11,4,2,19,4,0,11
RNMB_YHM_BS_P2_tag38_B10,3,3,3,3,0,0,3,0,0,3
RNMB_YHM_BS_P2_tag38_B12,135,49,49,28,9,5,49,9,0,29
RNMB_YHM_BS_P2_tag38_B1,94,46,46,8,2,2,46,2,0,8
RNMB_YHM_BS_P2_tag38_B3,135,50,50,27,4,4,50,4,0,27
RNMB_YHM_BS_P2_tag38_B2,10,9,9,6,2,2,9,2,0,7
RNMB_YHM_BS_P2_tag38_B4,5652,534,534,106,25,14,534,25,0,108
RNMB_YHM_BS_P2_tag38_B5,40,27,27,18,3,3,27,3,0,19
RNMB_YHM_BS_P2_tag38_B6,13,10,10,7,3,3,10,3,0,7
RNMB_YHM_BS_P2_tag38_B7,2806,620,620,91,9,8,620,9,0,91
RNMB_YHM_BS_P2_tag38_B8,1695,686,686,39,31,8,686,31,0,39
RNMB_YHM_BS_P2_tag38_B9,8,7,7,5,1,1,7,1,0,5
RNMB_YHM_BS_P2_tag38_C10,305,174,174,22,11,4,174,11,0,23
RNMB_YHM_BS_P2_tag38_C11,6132,1744,1744,79,19,12,1744,19,0,80
RNMB_YHM_BS_P2_tag38_C12,601,261,261,72,20,14,261,20,0,73
RNMB_YHM_BS_P2_tag38_C1,17,13,13,7,4,4,13,4,0,8
RNMB_YHM_BS_P2_tag38_C2,7,7,7,6,2,2,7,2,0,7
RNMB_YHM_BS_P2_tag38_C3,16,14,14,13,1,1,14,1,0,13
RNMB_YHM_BS_P2_tag38_C4,34,24,24,20,2,2,24,2,0,20
RNMB_YHM_BS_P2_tag38_C5,10,7,7,6,0,0,7,0,0,6
RNMB_YHM_BS_P2_tag38_C6,103,31,31,14,4,4,31,4,0,14
RNMB_YHM_BS_P2_tag38_C7,2597,724,724,78,5,4,724,5,0,78
RNMB_YHM_BS_P2_tag38_C8,336,152,152,45,8,6,152,8,0,45
RNMB_YHM_BS_P2_tag38_C9,8450,2662,2662,70,31,11,2662,31,0,70
RNMB_YHM_BS_P2_tag38_D10,44,30,30,9,10,4,30,10,0,9
RNMB_YHM_BS_P2_tag38_D11,2984,951,951,118,25,18,951,25,0,118
RNMB_YHM_BS_P2_tag38_D12,475,173,173,55,11,9,173,11,0,55
RNMB_YHM_BS_P2_tag38_D1,13,9,9,8,1,1,9,1,0,8
RNMB_YHM_BS_P2_tag38_D2,3,2,2,2,1,1,2,1,0,2
RNMB_YHM_BS_P2_tag38_D3,4,4,4,4,1,1,4,1,0,5
RNMB_YHM_BS_P2_tag38_D4,15,14,14,12,1,1,14,1,0,12
RNMB_YHM_BS_P2_tag38_D5,29,18,18,14,4,4,18,4,0,14
RNMB_YHM_BS_P2_tag38_D6,12,9,9,9,4,4,9,4,0,9
RNMB_YHM_BS_P2_tag38_D7,244,77,77,30,1,1,77,1,0,30
RNMB_YHM_BS_P2_tag38_D8,1134,588,588,30,20,4,588,20,0,30
RNMB_YHM_BS_P2_tag38_D9,2759,1079,1079,65,26,12,1079,26,0,65
RNMB_YHM_BS_P2_tag38_E10,2174,587,587,45,31,7,587,31,0,45
RNMB_YHM_BS_P2_tag38_E11,3233,1327,1327,110,33,18,1327,33,0,111
RNMB_YHM_BS_P2_tag38_E12,6374,1714,1714,41,12,9,1714,12,0,42
RNMB_YHM_BS_P2_tag38_E1,6,5,5,5,1,1,5,1,0,5
RNMB_YHM_BS_P2_tag38_E3,19,13,13,10,1,1,13,1,0,10
RNMB_YHM_BS_P2_tag38_E2,2,2,2,2,0,0,2,0,0,2
RNMB_YHM_BS_P2_tag38_E4,12,11,11,9,1,1,11,1,0,9
RNMB_YHM_BS_P2_tag38_E5,1197,453,453,101,18,12,453,18,0,102
RNMB_YHM_BS_P2_tag38_E6,84,21,21,12,2,2,21,2,0,12
RNMB_YHM_BS_P2_tag38_E7,140,62,62,30,6,2,62,6,0,30
RNMB_YHM_BS_P2_tag38_E8,1719,695,695,60,25,10,695,25,0,60
RNMB_YHM_BS_P2_tag38_E9,491,211,211,66,11,10,211,11,0,66
RNMB_YHM_BS_P2_tag38_F10,36,30,30,13,6,4,30,6,0,13
RNMB_YHM_BS_P2_tag38_F11,4091,864,864,89,18,10,864,18,0,90
RNMB_YHM_BS_P2_tag38_F12,449,149,149,32,11,6,149,11,0,32
RNMB_YHM_BS_P2_tag38_F1,15,12,12,10,2,2,12,2,0,10
RNMB_YHM_BS_P2_tag38_F3,278,99,99,48,9,5,99,9,0,49
RNMB_YHM_BS_P2_tag38_F2,5,5,5,4,3,3,5,3,0,7
RNMB_YHM_BS_P2_tag38_F4,1240,488,488,52,24,7,488,24,0,52
RNMB_YHM_BS_P2_tag38_F5,396,163,163,53,9,7,163,9,0,53
RNMB_YHM_BS_P2_tag38_F6,89,71,71,17,3,3,71,3,0,17
RNMB_YHM_BS_P2_tag38_F7,1173,314,314,66,18,9,314,18,0,66
RNMB_YHM_BS_P2_tag38_F8,7887,2715,2715,76,34,12,2715,34,0,76
RNMB_YHM_BS_P2_tag38_F9,1789,510,510,71,12,5,510,12,0,71
RNMB_YHM_BS_P2_tag38_G10,85,52,52,28,4,4,52,4,0,29
RNMB_YHM_BS_P2_tag38_G11,6478,1960,1960,85,34,14,1960,34,0,85
RNMB_YHM_BS_P2_tag38_G12,367,164,164,37,7,7,164,7,0,37
RNMB_YHM_BS_P2_tag38_G1,5,5,5,5,0,0,5,0,0,5
RNMB_YHM_BS_P2_tag38_G2,7,6,6,5,2,1,6,2,0,5
RNMB_YHM_BS_P2_tag38_G3,24,17,17,12,1,1,17,1,0,12
RNMB_YHM_BS_P2_tag38_G4,1103,445,445,57,29,10,445,29,0,57
RNMB_YHM_BS_P2_tag38_G5,245,36,36,11,1,1,36,1,0,11
RNMB_YHM_BS_P2_tag38_G6,2645,947,947,50,10,8,947,10,0,52
RNMB_YHM_BS_P2_tag38_G7,580,183,183,49,10,9,183,10,0,49
RNMB_YHM_BS_P2_tag38_G8,914,478,478,53,27,17,478,27,0,54
RNMB_YHM_BS_P2_tag38_G9,828,307,307,61,13,13,307,13,0,61
RNMB_YHM_BS_P2_tag38_H10,1878,339,339,28,11,8,339,11,0,28
RNMB_YHM_BS_P2_tag38_H11,1472,601,601,48,26,7,601,26,0,49
RNMB_YHM_BS_P2_tag38_H12,790,322,322,39,16,10,322,16,0,40
RNMB_YHM_BS_P2_tag38_H1,330,111,111,6,3,3,111,3,0,6
RNMB_YHM_BS_P2_tag38_H2,21,16,16,4,1,1,16,1,0,4
RNMB_YHM_BS_P2_tag38_H3,80,60,60,18,7,4,60,7,0,18
RNMB_YHM_BS_P2_tag38_H4,1624,516,516,71,30,11,516,30,0,71
RNMB_YHM_BS_P2_tag38_H5,118,47,47,11,1,1,47,1,0,11
RNMB_YHM_BS_P2_tag38_H6,298,184,184,10,0,0,184,0,0,10
RNMB_YHM_BS_P2_tag38_H7,462,137,137,27,12,4,137,12,0,27
RNMB_YHM_BS_P2_tag38_H8,888,311,311,43,16,6,311,16,0,43
RNMB_YHM_BS_P2_tag38_H9,221,110,110,32,9,4,110,9,0,32
RNMB_YHM_BS_P3_tag53_A10,83,36,36,14,6,6,36,6,0,14
RNMB_YHM_BS_P3_tag53_A11,1859,500,500,81,25,12,500,25,0,81
RNMB_YHM_BS_P3_tag53_A12,1340,212,212,33,14,10,212,14,0,33
RNMB_YHM_BS_P3_tag53_A1,248,92,92,74,12,10,92,12,0,75
RNMB_YHM_BS_P3_tag53_A2,48,27,27,15,4,4,27,4,0,15
RNMB_YHM_BS_P3_tag53_A3,11301,1503,1503,126,45,25,1503,45,0,126
RNMB_YHM_BS_P3_tag53_A4,2190,477,476,105,25,18,476,25,1,105
RNMB_YHM_BS_P3_tag53_A5,1072,286,286,78,16,10,286,16,0,78
RNMB_YHM_BS_P3_tag53_A6,44,26,26,8,6,4,26,6,0,8
RNMB_YHM_BS_P3_tag53_A7,5884,1194,1194,277,44,23,1194,44,0,277
RNMB_YHM_BS_P3_tag53_A8,14,7,7,6,2,2,7,2,0,6
RNMB_YHM_BS_P3_tag53_A9,160,78,78,18,14,8,78,14,0,19
RNMB_YHM_BS_P3_tag53_B11,17,14,14,13,3,3,14,3,0,13
RNMB_YHM_BS_P3_tag53_B10,8,8,8,7,6,6,8,6,0,7
RNMB_YHM_BS_P3_tag53_B12,265,106,106,20,6,6,106,6,0,20
RNMB_YHM_BS_P3_tag53_B1,617,182,182,59,30,14,182,30,0,59
RNMB_YHM_BS_P3_tag53_B2,20,17,17,12,7,6,17,7,0,12
RNMB_YHM_BS_P3_tag53_B3,46,23,23,18,5,4,23,5,0,18
RNMB_YHM_BS_P3_tag53_B4,5241,1633,1633,91,22,19,1633,22,0,91
RNMB_YHM_BS_P3_tag53_B5,37,18,18,12,2,2,18,2,0,12
RNMB_YHM_BS_P3_tag53_B6,30,18,18,11,8,5,18,8,0,11
RNMB_YHM_BS_P3_tag53_B7,1852,278,278,86,22,15,278,22,0,86
RNMB_YHM_BS_P3_tag53_B8,1681,414,414,49,40,15,414,40,0,50
RNMB_YHM_BS_P3_tag53_B9,32,20,20,14,9,8,20,9,0,14
RNMB_YHM_BS_P3_tag53_C10,35,13,13,11,6,6,13,6,0,11
RNMB_YHM_BS_P3_tag53_C11,1873,611,611,48,19,8,611,19,0,48
RNMB_YHM_BS_P3_tag53_C12,5480,714,714,49,12,10,714,12,0,49
RNMB_YHM_BS_P3_tag53_C1,172,67,67,23,8,7,67,8,0,23
RNMB_YHM_BS_P3_tag53_C2,17,14,14,12,10,9,14,10,0,13
RNMB_YHM_BS_P3_tag53_C3,22,14,14,12,4,4,14,4,0,12
RNMB_YHM_BS_P3_tag53_C4,47,10,10,8,3,3,10,3,0,8
RNMB_YHM_BS_P3_tag53_C5,12,12,12,9,8,7,12,8,0,9
RNMB_YHM_BS_P3_tag53_C6,8,7,7,6,3,3,7,3,0,6
RNMB_YHM_BS_P3_tag53_C7,12512,2350,2350,112,52,14,2350,52,0,112
RNMB_YHM_BS_P3_tag53_C8,1008,223,223,36,29,9,223,29,0,36
RNMB_YHM_BS_P3_tag53_C9,2593,540,540,20,17,8,540,17,0,21
RNMB_YHM_BS_P3_tag53_D10,25,15,15,12,7,7,15,7,0,12
RNMB_YHM_BS_P3_tag53_D11,3339,754,754,77,42,20,754,42,0,79
RNMB_YHM_BS_P3_tag53_D12,5775,957,957,74,35,17,957,35,0,74
RNMB_YHM_BS_P3_tag53_D1,467,203,203,19,16,8,203,16,0,19
RNMB_YHM_BS_P3_tag53_D2,12,11,11,11,3,3,11,3,0,11
RNMB_YHM_BS_P3_tag53_D3,38,25,25,13,2,2,25,2,0,13
RNMB_YHM_BS_P3_tag53_D4,64,25,25,16,3,3,25,3,0,17
RNMB_YHM_BS_P3_tag53_D5,7,7,7,7,2,2,7,2,0,7
RNMB_YHM_BS_P3_tag53_D6,92,40,40,8,7,2,40,7,0,8
RNMB_YHM_BS_P3_tag53_D7,263,64,64,19,18,4,64,18,0,19
RNMB_YHM_BS_P3_tag53_D8,138,26,26,7,2,2,26,2,0,7
RNMB_YHM_BS_P3_tag53_D9,1963,624,624,32,15,8,624,15,0,32
RNMB_YHM_BS_P3_tag53_E10,602,210,210,82,9,6,210,9,0,82
RNMB_YHM_BS_P3_tag53_E11,561,148,148,37,9,7,148,9,0,37
RNMB_YHM_BS_P3_tag53_E12,283,119,119,45,16,9,119,16,0,46
RNMB_YHM_BS_P3_tag53_E1,17,11,11,8,2,2,11,2,0,8
RNMB_YHM_BS_P3_tag53_E3,8,7,7,7,2,2,7,2,0,7
RNMB_YHM_BS_P3_tag53_E2,4,4,4,3,3,3,4,3,0,3
RNMB_YHM_BS_P3_tag53_E4,132,66,66,6,0,0,66,0,0,6
RNMB_YHM_BS_P3_tag53_E5,1545,242,242,47,25,13,242,25,0,47
RNMB_YHM_BS_P3_tag53_E6,800,261,261,27,16,6,261,16,0,27
RNMB_YHM_BS_P3_tag53_E7,911,158,158,19,23,5,158,23,0,19
RNMB_YHM_BS_P3_tag53_E8,772,103,103,31,15,11,103,15,0,31
RNMB_YHM_BS_P3_tag53_E9,1638,393,393,22,16,9,393,16,0,22
RNMB_YHM_BS_P3_tag53_F10,36,28,28,22,1,1,28,1,0,22
RNMB_YHM_BS_P3_tag53_F12,382,102,102,21,10,9,102,10,0,21
RNMB_YHM_BS_P3_tag53_F1,22,14,14,11,5,4,14,5,0,11
RNMB_YHM_BS_P3_tag53_F2,17,14,14,11,4,4,14,4,0,11
RNMB_YHM_BS_P3_tag53_F3,113,25,25,13,4,3,25,4,0,13
RNMB_YHM_BS_P3_tag53_F4,63,31,31,15,2,2,31,2,0,16
RNMB_YHM_BS_P3_tag53_F5,350,57,57,7,0,0,57,0,0,7
RNMB_YHM_BS_P3_tag53_F6,1016,345,345,21,19,6,345,19,0,21
RNMB_YHM_BS_P3_tag53_F7,854,185,185,35,32,9,185,32,0,36
RNMB_YHM_BS_P3_tag53_F8,1198,164,164,42,17,13,164,17,0,42
RNMB_YHM_BS_P3_tag53_F9,504,153,153,13,8,5,153,8,0,13
RNMB_YHM_BS_P3_tag53_G10,37,23,23,11,6,4,23,6,0,11
RNMB_YHM_BS_P3_tag53_G11,4402,832,832,72,34,17,832,34,0,72
RNMB_YHM_BS_P3_tag53_G12,937,208,208,23,5,4,208,5,0,23
RNMB_YHM_BS_P3_tag53_G1,14,10,10,10,4,4,10,4,0,10
RNMB_YHM_BS_P3_tag53_G2,19,11,11,10,5,5,11,5,0,10
RNMB_YHM_BS_P3_tag53_G3,11,7,7,7,2,2,7,2,0,7
RNMB_YHM_BS_P3_tag53_G4,187,59,59,22,12,10,59,12,0,22
RNMB_YHM_BS_P3_tag53_G5,40,11,11,5,1,1,11,1,0,5
RNMB_YHM_BS_P3_tag53_G6,468,179,179,34,23,8,179,23,0,34
RNMB_YHM_BS_P3_tag53_G7,838,163,163,18,30,5,163,30,0,19
RNMB_YHM_BS_P3_tag53_G8,1997,377,377,65,12,11,377,12,0,65
RNMB_YHM_BS_P3_tag53_G9,820,205,205,13,10,8,205,10,0,13
RNMB_YHM_BS_P3_tag53_H10,2004,441,441,38,24,9,441,24,0,38
RNMB_YHM_BS_P3_tag53_H11,2222,610,610,45,11,4,610,11,0,45
RNMB_YHM_BS_P3_tag53_H12,395,141,141,27,10,9,141,10,0,27
RNMB_YHM_BS_P3_tag53_H1,137,36,36,21,10,8,36,10,0,21
RNMB_YHM_BS_P3_tag53_H2,190,76,76,13,10,5,76,10,0,13
RNMB_YHM_BS_P3_tag53_H3,461,132,132,29,2,2,132,2,0,29
RNMB_YHM_BS_P3_tag53_H4,225,58,58,35,15,11,58,15,0,35
RNMB_YHM_BS_P3_tag53_H5,765,99,99,16,5,5,99,5,0,16
RNMB_YHM_BS_P3_tag53_H6,1030,278,278,72,32,17,278,32,0,72
RNMB_YHM_BS_P3_tag53_H7,318,102,102,13,27,3,102,27,0,13
RNMB_YHM_BS_P3_tag53_H8,948,231,231,31,11,7,231,11,0,31
RNMB_YHM_BS_P3_tag53_H9,272,121,121,20,11,8,121,11,0,20
